166.20	811.41	0.049698	0.60233	0.67334	4.0506	2.9343	0.34079	0.046518	0.051358	0.30824	21.733	44.584	639.88	-8.2864e-05	482.85	0.070332	0.010628	94.091	11.230	12.567	75.611	13.479	23.093	129.76	0.0080411	13.733	0.0032199
166.30	816.00	0.049957	0.60949	0.68090	4.0937	2.9337	0.34087	0.050965	0.055833	0.33499	21.727	44.588	639.60	-8.2817e-05	482.17	0.070295	0.010683	93.604	11.231	12.568	75.574	13.482	23.101	129.79	0.0080293	13.741	0.0032220
166.40	820.62	0.050216	0.61665	0.68847	4.1368	2.9330	0.34095	0.055412	0.060309	0.36173	21.720	44.591	639.32	-8.2771e-05	481.49	0.070258	0.010739	93.121	11.232	12.570	75.538	13.486	23.110	129.82	0.0080176	13.748	0.0032242
166.50	825.26	0.050477	0.62383	0.69606	4.1799	2.9323	0.34103	0.059859	0.064786	0.38846	21.714	44.594	639.03	-8.2724e-05	480.82	0.070221	0.010794	92.641	11.233	12.571	75.501	13.489	23.119	129.85	0.0080059	13.755	0.0032264
166.60	829.92	0.050738	0.63101	0.70365	4.2230	2.9316	0.34111	0.064307	0.069263	0.41517	21.707	44.598	638.75	-8.2678e-05	480.15	0.070184	0.010850	92.164	11.234	12.572	75.464	13.493	23.128	129.88	0.0079942	13.763	0.0032286
166.70	834.60	0.051001	0.63821	0.71126	4.2662	2.9310	0.34118	0.068756	0.073740	0.44187	21.700	44.601	638.47	-8.2631e-05	479.47	0.070147	0.010906	91.690	11.234	12.574	75.428	13.496	23.137	129.91	0.0079826	13.770	0.0032308
166.80	839.30	0.051264	0.64542	0.71887	4.3094	2.9303	0.34126	0.073204	0.078218	0.46855	21.694	44.605	638.19	-8.2584e-05	478.80	0.070110	0.010963	91.218	11.235	12.575	75.391	13.500	23.146	129.94	0.0079710	13.777	0.0032330
166.90	844.02	0.051529	0.65263	0.72650	4.3527	2.9296	0.34134	0.077653	0.082696	0.49522	21.687	44.609	637.90	-8.2537e-05	478.14	0.070073	0.011019	90.750	11.236	12.577	75.355	13.503	23.155	129.97	0.0079594	13.785	0.0032352
167.00	848.76	0.051794	0.65986	0.73414	4.3959	2.9290	0.34142	0.082102	0.087174	0.52188	21.680	44.612	637.62	-8.2489e-05	477.47	0.070036	0.011076	90.285	11.237	12.578	75.319	13.507	23.163	129.99	0.0079478	13.792	0.0032374
167.10	853.52	0.052061	0.66709	0.74179	4.4392	2.9283	0.34150	0.086551	0.091653	0.54852	21.674	44.616	637.34	-8.2442e-05	476.80	0.069999	0.011133	89.823	11.238	12.580	75.282	13.510	23.172	130.02	0.0079363	13.800	0.0032396
